table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,3,0,"04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,"04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,3,1,"04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,3,2,"04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,11.449.436.891,11449436891.0,11449436891.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,3,3,"04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,38.439.166.350,38439166350.0,38439166350.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,4,0,05. Thu nhập khác,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,05. Thu nhập khác,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,4,1,05. Thu nhập khác,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,4,2,05. Thu nhập khác,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,27.698.578.713,27698578713.0,27698578713.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,4,3,05. Thu nhập khác,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,65.601.803.761,65601803761.0,65601803761.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,5,0,"06. Tiền thu các khoản nợ đã được xử lý hoá, bù đắp bằng nguồn rủi ro",CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,"06. Tiền thu các khoản nợ đã được xử lý hoá, bù đắp bằng nguồn rủi ro",,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,5,1,"06. Tiền thu các khoản nợ đã được xử lý hoá, bù đắp bằng nguồn rủi ro",TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,5,2,"06. Tiền thu các khoản nợ đã được xử lý hoá, bù đắp bằng nguồn rủi ro",Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,162.189.943.591,162189943591.0,162189943591.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,5,3,"06. Tiền thu các khoản nợ đã được xử lý hoá, bù đắp bằng nguồn rủi ro",Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,98.261.123.463,98261123463.0,98261123463.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,6,0,"07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,"07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,6,1,"07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,6,2,"07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(1.007.349.993.109),-1007349993109.0,-1007349993109.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,6,3,"07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(883.118.862.231),-883118862231.0,-883118862231.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,7,0,08. Tiền thuế thu nhập thực nộp trong kỳ,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,08. Tiền thuế thu nhập thực nộp trong kỳ,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,7,1,08. Tiền thuế thu nhập thực nộp trong kỳ,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,7,2,08. Tiền thuế thu nhập thực nộp trong kỳ,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(251.969.392.316),-251969392316.0,-251969392316.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,7,3,08. Tiền thuế thu nhập thực nộp trong kỳ,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(205.175.940.297),-205175940297.0,-205175940297.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,8,0,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,8,1,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,8,2,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,2.125.183.963.194,2125183963194.0,2125183963194.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,8,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,4.188.595.351.078,4188595351078.0,4188595351078.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,9,0,Những thay đổi về tài sản hoạt động,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Những thay đổi về tài sản hoạt động,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,9,1,Những thay đổi về tài sản hoạt động,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Những thay đổi về tài sản hoạt động,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,9,2,Những thay đổi về tài sản hoạt động,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Những thay đổi về tài sản hoạt động,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,9,3,Những thay đổi về tài sản hoạt động,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Những thay đổi về tài sản hoạt động,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,10,0,09. (Tăng)/Giảm các khoản tiền và cho vay các TCTD khác,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,09. (Tăng)/Giảm các khoản tiền và cho vay các TCTD khác,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,10,1,09. (Tăng)/Giảm các khoản tiền và cho vay các TCTD khác,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,10,2,09. (Tăng)/Giảm các khoản tiền và cho vay các TCTD khác,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,3.100.000.000.000,3100000000000.0,3100000000000.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,10,3,09. (Tăng)/Giảm các khoản tiền và cho vay các TCTD khác,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(2.550.000.000.000),-2550000000000.0,-2550000000000.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,11,0,10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,11,1,10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,11,2,10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(5.047.215.934.817),-5047215934817.0,-5047215934817.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,11,3,10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(6.715.203.497.051),-6715203497051.0,-6715203497051.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,12,0,11. (Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,11. (Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,12,1,11. (Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,12,2,11. (Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(201.725.492.000),-201725492000.0,-201725492000.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,12,3,11. (Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,-,0.0,0.0,True,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,13,0,12. (Tăng)/Giảm các khoản cho vay khách hàng,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,12. (Tăng)/Giảm các khoản cho vay khách hàng,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,13,1,12. (Tăng)/Giảm các khoản cho vay khách hàng,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,13,2,12. (Tăng)/Giảm các khoản cho vay khách hàng,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(8.825.979.687.080),-8825979687080.0,-8825979687080.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,13,3,12. (Tăng)/Giảm các khoản cho vay khách hàng,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(10.856.495.421.521),-10856495421521.0,-10856495421521.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,14,0,13. Giảm nguồn dự phòng để bù đắp tồn thất các khoản,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,13. Giảm nguồn dự phòng để bù đắp tồn thất các khoản,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,14,1,13. Giảm nguồn dự phòng để bù đắp tồn thất các khoản,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,14,2,13. Giảm nguồn dự phòng để bù đắp tồn thất các khoản,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(913.549.415.197),-913549415197.0,-913549415197.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,14,3,13. Giảm nguồn dự phòng để bù đắp tồn thất các khoản,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(544.343.362.087),-544343362087.0,-544343362087.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,15,0,14. (Tăng)/Giảm khác về tài sản hoạt động,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,14. (Tăng)/Giảm khác về tài sản hoạt động,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,15,1,14. (Tăng)/Giảm khác về tài sản hoạt động,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,15,2,14. (Tăng)/Giảm khác về tài sản hoạt động,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,(1.925.321.020.944),-1925321020944.0,-1925321020944.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,15,3,14. (Tăng)/Giảm khác về tài sản hoạt động,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,1.396.887.548.647,1396887548647.0,1396887548647.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,16,0,Những thay đổi về công nợ hoạt động,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Những thay đổi về công nợ hoạt động,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,16,1,Những thay đổi về công nợ hoạt động,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Những thay đổi về công nợ hoạt động,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,16,2,Những thay đổi về công nợ hoạt động,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Những thay đổi về công nợ hoạt động,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,16,3,Những thay đổi về công nợ hoạt động,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,Những thay đổi về công nợ hoạt động,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,17,0,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,17,1,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,17,2,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,2.646.807.689.724,2646807689724.0,2646807689724.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,17,3,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,2.089.135.194.031,2089135194031.0,2089135194031.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,18,0,16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,18,1,16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,18,2,16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,5.283.253.979.830,5283253979830.0,5283253979830.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,18,3,16. Tăng/(Giảm) các khoản tiền gửi và vay các TCTD,Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,221.477.080.562,221477080562.0,221477080562.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,19,0,17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,19,1,17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,19,2,17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,8.790.517.014.779,8790517014779.0,8790517014779.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,19,3,17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,3.594.552.660.883,3594552660883.0,3594552660883.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,20,0,18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),CHỈ TIÊU | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),,,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,20,1,18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),TM | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,False,True
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,20,2,18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),Năm nay | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,2.813.830.500.000,2813830500000.0,2813830500000.0,False,False
VAB_financial_statements_2025_consolidated|table_9,VAB_financial_statements_2025_consolidated,VAB,2025,consolidated,VND,20,3,18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ GTCG được tính vào hoạt động tài chính),Năm trước | LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,1.659.000.000.000,1659000000000.0,1659000000000.0,False,False
