table_ref,doc_id,ticker,report_year,scope,source_unit,row_index,column_index,row_label,column_label,raw_value,numeric_value,base_value,is_dash,is_missing
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,6,2,Công ty TNHH Hưng Thắng Lợi Gia Lai,Giao dịch | Phải thu về cho vay dài hạn (TM số 7) (*),Cho vay,,,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,6,3,Công ty TNHH Hưng Thắng Lợi Gia Lai,Số cuối năm | Phải thu về cho vay dài hạn (TM số 7) (*),-,0.0,0.0,True,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,6,4,Công ty TNHH Hưng Thắng Lợi Gia Lai,Ngàn VND Số đầu năm | Phải thu về cho vay dài hạn (TM số 7) (*),237.698.118,237698118.0,237698118.0,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,7,0,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Bên liên quan | Phải thu về cho vay dài hạn (TM số 7) (*),Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,,,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,7,1,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Mối quan hệ | Phải thu về cho vay dài hạn (TM số 7) (*),Công ty liên quan,,,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,7,2,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Giao dịch | Phải thu về cho vay dài hạn (TM số 7) (*),Cho vay,,,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,7,3,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Số cuối năm | Phải thu về cho vay dài hạn (TM số 7) (*),-,0.0,0.0,True,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,7,4,Công ty Cổ phần Gỗ Hoàng Anh Gia Lai,Ngàn VND Số đầu năm | Phải thu về cho vay dài hạn (TM số 7) (*),124.747.488,124747488.0,124747488.0,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,8,0,Công ty Cổ phần Lê Me,Bên liên quan | Phải thu về cho vay dài hạn (TM số 7) (*),Công ty Cổ phần Lê Me,,,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,8,1,Công ty Cổ phần Lê Me,Mối quan hệ | Phải thu về cho vay dài hạn (TM số 7) (*),Công ty liên quan,,,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,8,2,Công ty Cổ phần Lê Me,Giao dịch | Phải thu về cho vay dài hạn (TM số 7) (*),Cho vay,,,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,8,3,Công ty Cổ phần Lê Me,Số cuối năm | Phải thu về cho vay dài hạn (TM số 7) (*),-,0.0,0.0,True,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,8,4,Công ty Cổ phần Lê Me,Ngàn VND Số đầu năm | Phải thu về cho vay dài hạn (TM số 7) (*),99.018.219,99018219.0,99018219.0,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,9,0,Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Bên liên quan | Phải thu về cho vay dài hạn (TM số 7) (*),Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,,,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,9,1,Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Mối quan hệ | Phải thu về cho vay dài hạn (TM số 7) (*),Công ty con,,,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,9,2,Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Giao dịch | Phải thu về cho vay dài hạn (TM số 7) (*),Cho vay,,,False,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,9,3,Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Số cuối năm | Phải thu về cho vay dài hạn (TM số 7) (*),-,0.0,0.0,True,False
HAG_financial_statements_2022_separate|table_74,HAG_financial_statements_2022_separate,HAG,2022,separate,VND,9,4,Công ty TNHH MTV Phát triển Nông nghiệp Đại Thắng,Ngàn VND Số đầu năm | Phải thu về cho vay dài hạn (TM số 7) (*),49.900.701,49900701.0,49900701.0,False,False
